date,ESI,RECESSION,stress_level,Inflation,Labour,Financial,Monetary,Real,ESI_expanding,ESI_ML
1979-04-01,87.14380310596401,0.0,Extreme,,100.0,,78.43137254901961,25.49019607843137,87.14380310596401,
1979-05-01,80.28633694225026,0.0,Extreme,,94.11764705882352,,69.23076923076923,25.0,80.28633694225026,
1979-06-01,78.20780038203156,0.0,High,,94.44444444444444,,62.264150943396224,28.30188679245283,78.20780038203156,
1979-07-01,72.7346255202682,0.0,High,,84.21052631578947,,61.11111111111112,38.88888888888889,72.7346255202682,
1979-08-01,84.10006356100874,0.0,Extreme,,100.0,,65.45454545454545,45.45454545454545,84.10006356100874,
1979-09-01,85.71428571428572,0.0,Extreme,,100.0,,71.42857142857143,42.85714285714285,85.71428571428572,
1979-10-01,97.41452533619092,0.0,Extreme,,100.0,,100.0,42.10526315789473,97.41452533619092,
1979-11-01,94.42142513786406,0.0,Extreme,,100.0,,93.10344827586206,46.55172413793103,94.42142513786406,
1979-12-01,94.6747742758489,0.0,Extreme,,100.0,,93.22033898305084,50.84745762711864,94.6747742758489,
1980-01-01,92.26755706193886,0.0,Extreme,,100.0,,88.33333333333333,45.0,92.26755706193886,
1980-02-01,93.6724469162088,1.0,Extreme,,100.0,,90.1639344262295,57.377049180327866,93.6724469162088,
1980-03-01,97.83911941587805,1.0,Extreme,,100.0,,100.0,51.61290322580645,97.83911941587805,
1980-04-01,97.4481029292274,1.0,Extreme,,100.0,,100.0,42.85714285714285,97.4481029292274,
1980-05-01,85.30043315479404,1.0,Extreme,,100.0,,17.1875,75.0,85.30043315479404,
1980-06-01,86.43904838842482,1.0,Extreme,,100.0,,12.307692307692308,78.46153846153847,86.43904838842482,
1980-07-01,87.27672899316622,1.0,Extreme,,100.0,,13.636363636363637,80.3030303030303,87.27672899316622,
1980-08-01,83.92645745063464,0.0,Extreme,,93.75,,22.388059701492537,79.1044776119403,83.92645745063464,
1980-09-01,79.93593936932093,0.0,High,,87.87878787878788,,48.52941176470589,73.52941176470588,79.93593936932093,
1980-10-01,80.14388786726305,0.0,Extreme,,85.29411764705883,,68.11594202898551,73.91304347826086,80.14388786726305,
1980-11-01,89.24454062161884,0.0,Extreme,,80.0,,97.14285714285714,70.0,89.24454062161884,
1980-12-01,88.34805444940395,0.0,Extreme,,75.0,,100.0,59.15492957746479,88.34805444940395,
1981-01-01,85.845665395822,0.0,Extreme,,67.56756756756756,,97.2222222222222,66.66666666666666,85.845665395822,
1981-02-01,82.96467728949538,0.0,Extreme,,68.42105263157895,,91.78082191780824,68.4931506849315,82.96467728949538,
1981-03-01,69.64632379843988,0.0,High,,66.66666666666666,,58.108108108108105,72.97297297297297,69.74724632108038,
1981-04-01,83.05533682950558,0.0,Extreme,,60.0,,86.66666666666667,81.33333333333333,84.47054315965863,
1981-05-01,82.53810272445752,0.0,Extreme,,53.65853658536586,,100.0,53.94736842105263,82.53810272445752,
1981-06-01,77.92921084865624,0.0,High,,52.38095238095239,,100.0,23.37662337662337,77.79315669381846,
1981-07-01,74.46979690362224,0.0,High,,51.16279069767442,,96.15384615384616,15.384615384615383,73.74977918896343,
